reviews.text,Evaluation
"Picked the Ritz for an upscale experience. The thing lacking was the room service. Just could not get items refreshed. I'm surprised we had to keep asking. Especially for the price we paid. Otherwise, stay was good. Pretty average experience for a the Ritz. Definitely...MoreThank you for your feedback. I certainly would like to apologize for your experience and I will follow up with our Housekeeping Team in regards to keeping guest room supplies/amenities well stocked and replenished.",Bad
"Well...this was a much different experience than the red roof inn just 1 mile down the street. From the outside this place looks new. And has an indoor heated pool advertisement says...well i never got over to it. This place is OLD, VERY OLD...was a days Inn, and a Best Western prior to that!. WOW the walls in the room... More",Bad
"The parking lot was covered in trash, which would turn out to be the cleanest part of the hotel. The lobby was filthy. There was a half eaten meal on one of the coffee tables and dust everywhere. The receptionist was on her personal phone, discussing her plans for the weekend. She held up a finger, turned her back to... More",Bad
"You get what you pay for, but don't expect an AARP discount. Found and booked this location through the membership website but was told on arrival that they don't honor AARP, even though the AARP discount sticker is located on the lobby door, and, You already received our discounted rate. Location is okay and within walking distance of downtown, but don't do this alone at night. Found hairs of different types and texture in the bed and bath tub and, when issue taken to reception, was treated very rudely by clerk. Replacement sheets were also riddled with hair, which made for a very uncomfortable night's rest. No microwave, coffee pot, refrigerator, etc. in third-floor room, and no vending machine on the floor. Ice machine made horrible racket all night. Only coffee available is located in the lobby and comes in a two-swallow-sized cup. If you're looking for cheap rates, be aware of what you'll get here. Otherwise, go elsewhere and either rent a car or use car service. Like me, I'm sure you work too hard for your money to receive this type of treatment. Would not recommend if they paid me.",Bad
"Situated right on the Chinatown gates, Astoria is perfectly located. A few blocks from the muni the cable cars, bart within 1 block but the hotel itself is terrible but it's very cheap. The whole place needs a refurb something doing about the smell which lingered in the corridor room.I found the bed comfy but won't be in a rush to go back. We were also lucky to receive complimentary pubes in the bathroom on arrival.",Bad
"Location, location, location. This is the main reason this hotel stays in business. We had the best vacation in our 8 days in Orlando, and the hotel room was the only thing that did not work out for us. The price was low, and we got what we paid for.We were recommended this hotel by a travel agent based in Orlando, who told us that the Days Inn we were looking at was disgusting. We did not expect the Ritz, but the photos on the hotel website are at least 15 years old and taken from the best possible angles. It is in a great location, it took us 21 minutes to walk to Universal, and it is a beautiful walk with wide sidewalks the whole way.At check in we were assigned room 211. When we entered, the carpets had wet spots, and smelled like urine. The front desk immediately gave us a key for a room on the third floor. This room did not smell, and we did stay in it. It was not clean enough for our standards, so we purchased cleaner and paper towels and spent an hour cleaning the bathroom and vanity ourselves. Toilet ran- had to giggle the handle every time to stop water flow. Shower was moldy, pipes were loud, and pressure/temperature would vary greatly during your shower.The bed sheets are too small for the bed, and completely threadbare. At least they seemed clean. The bath towels were rough and the size of large hand towels. We had 5 people in the room, but most days got only 3 towels and had to ask for more at the front desk. Rugs were nasty- we kept on our shoes in the room. Only one door key was assigned, and the plastic key would get stuck in the lock every time.On the positive side, the kids loved the pool, and it was cleaned daily. The pool area is a bit old, and the chairs are cheap, but the pool bar is adequate and serves decent food. You can use your laptop near the pool. Pool towels are available at the front desk if you ask for them- but they do not let anyone know this, and most of the other families were using their bath towels.Breakfast was spartan, none of the fruit or muffins they show on the website. Bread for toast, milk, OJ, and frosted flakes were the only options for the kids. Coffee was TERRIBLE. There is an IHOP within a block and about 20 breakfast buffets within 1 mile- use them if you want a good breakfast.From this location you can walk to so many restaurants, and can catch a bus to anywhere in Orlando. Try eating O'Charleys on Turkey Lake Road (1 mile away). They had great food and prices. Lots of great spots for ice cream nearby.Our family is planning to return to Orlando in 2011 and have found much, much nicer properties for only a slightly higher cost. Look at the trip advisor ratings and try to find a higher rated hotel. It's worth the extra cost, especially with the low rates that hotels charge in Orlando.Good luck, and enjoy your time in this spectacular city!",Bad
"Not recommended. Pulled in here after a lovely drive up from LA. We were all in great spirits until we were checked in. Without going into too much detail the girl at reception was short, rude and unhelpful. After going into our smelly rooms I literally walked back out, cancelled our booking via a website booking dot com (burning 400 for that nights accommodation), loaded up the car and drove around at 6-7pm at night on a Friday - till I found another place for our 3 night visit, which was walking distance to Fishermans Wharf. The other place was actually pretty average but got a great deal and recouped the 400 on room rates, way closer to the Wharf/Lombard/Girardelli's area. Hi Tim, We are very disappointed that we were unable to meet your expectations, and that you were not greeted in the manner in which we aim to greet all of our guests. We apologize for the fact that our property was unsuitable for your needs. Best wishes, Hotel Management",Bad
"his name is em. when i checked in, I told him many times that I will settle my bill with cash when checking out. he still charged my credit card.cockroaches were found in my room and outside the balcony.it is unbelievable that the room has no fridge.",Bad
"Location is Poor almost got hit two times trying to leave, 1st floor and room smelled musty. The internet was hard to login to and constantly dropping. The room refrigerator was not working. Carpet was dirty, smelled and had stains all over. Did not want my kids to touch anything. Food was nasty, I will Not stay at this location again.",Bad
"It served the purpose of being close to the airport. Other than that, not much good to say. Very dated, loud heater that made it hard to sleep, awful towels. Had the creeps all night. Housekeeping did as good as they could with old used-up rooms.",Bad
Service was terrible. Never showed up with the corkscrew they said they would bring. Construction outside the room. Great if you want a 7:00am wake up call using a jackhammer! Otherwise nice hotel in a good location if you are coming or going from San Diego International.,Bad
"Our cable was out from the moment we checked in and throughout our whole stay, which was 4 days. The staff in the front were no help and they hardy have any managers ok call after 7pm. The service was horrible.",Bad
"While the staff was friendly, the rooms were so small that had our children been a little older we couldn't have all sat in the same room. Breakfast was terrible. The pool is also very small. We ended up switching hotels.",Bad
The room was not clean and smelled of smoke. We did not stay and they would not refund us as we were told that we paid online and could not be refunded.,Bad
This hotel is just ok. The rooms are decent but nothing more. The pool is small but I guess adaquate for kids. The walls are paper thin and we were awake every night by people walking in the room above. If you want quiet choose a room on the 3rd floor and away from the pool. The complimentary breakfast is just ok also. I love my breakfast and this was not that good at all. Eggs and sausages were not edible. At least there was cereal and milk. The location is good as there are several big shopping malls around. The zoo and sea world are close also. Ralph's grocery store is also not far. You do need a car in san diego though.,Bad
"I was here a month ago for a business meeting for 3 nights. Somehow my points dint transfer to my account and their was no record of it Really! The hotel is nice looking and food was okay not great. And parking should be free. Paying 15 bucks a night is redundant. There is no curtsey whats so ever...... Not coming here anymore or any four Points.Thank you for taking the time to write a review. We strive to make all of our guests feel welcome, so we regret to hear about your experience. Your feedback is important to us and we want to make this right. Please reach out to me so I can make sure you receive your Starpoints and so we can discuss your review further. John, GM Four Points by Sheraton Seattle, john.markfourpointsseattle.com",Bad
"This place is old. My room smells musty and the air-conditioner hardly works. So it's hot AND stinky. I am here for five days. I'm only on day two and here's my experience with the room cleaning: Day one literally half of my room was cleaned. One bed was made, the other was not. Who does that!! The trash... More",Bad
"The room was far below my expectations. I arrived at 1am and was given a handicap room with chipped paint and generally not clean. I expect so much more from the W and so much more the cost. I think I would have had a better experience at the Hyatt or Marriott. Very disappointed Thank you for providing your feedback mandeez, I am sorry that we missed the mark with the room you received during your recent stay with us. We take these things seriously and will review with our staff in order to improve our service and your experience in the future.",Bad
"I was in the process of driving to Canada and I drove from Tulsa, OK to Youngstown, OH in one shot. Normally this is about 15 hours in the car, but because of a massive snow storm it was over 18 hours. I was traveling with my dog and looked up pet friendly hotels on Expedia on the way and... More",Bad
"The pictures were dirty with brown stuff, the beds were awful, toliet, tub, sink were all dirty, tv dirty, pool furniture was plastic and broke. The most disgusting place ive ever stayed. There is no breakfast except juice, coffee, muffins, toast.",Bad
"I used Tripadvisor to review various properties at the Philadelphia airport before booking and the Fairfield Inn was highly rated so we booked. We were astonished to find that the reviews in no way reflect reality. I want to say first of all that the staff were professional, competent and extremely helpful, so this review in no way reflects on them. While the lobby and breakfast room were clean in appearance, the room was a completely different matter. It was shabby and filthy. The sheets and towels were clean but the furniture was sticky, the shower curtain had mold around the edges, and the chair in the room had multiple stains on the seat. The curtains and dust ruffles around the beds were very wrinkled and appeared to have been crumpled in a ball before being used. After noticing these things, I began looking more closely at other aspects of the hotel and noticed that the elevators were quite old and had not been cleaned well either. The hallway carpets appeared dirty and were rippled from stretching - they are obviously old as well and not kept up.This is the second worst hotel I've stayed in and I've stayed in a lot of hotels all over the world. I would never recommend this hotel to anyone or stay here or in another Fairfield Inn again. When you can't even sit on the chair in the room because it is so badly stained or touch the tops of the furniture because your fingers will stick to the top, it is pretty bad.Hello,Thank you for taking the time to provide your feedback. We take great pride in the service that we provide. Please contact me directly so that I may address your concerns immediately. Rest assured that I will go into every single room today to ensure we continue to reflect the highest cleanliness standards as this is extremely concerning to hear. We welcome all feedback in a positive manner even if it is not as favorable as we would like it to be. I look forward to speaking with you soon and thank you for staying with us while visiting the Philadelphia area!Yours in hospitality,Paulette Moore",Bad
"We booked our room, through Priceline about a month ago in preparation for a wedding. All of the other hotels that we would've preferred to stay at were booked. We received the confirmation email from Priceline, and called TWO days prior to our check-in date to see if it would be possible to get an early check-in since the wedding... More",Bad
"I've had good success at other hotels in TX with this name, so had expectations the hotel wouldn't be fancy but at least fairly well cleaned and maintained. Pros: linen was clean refrigerator, microwave, coffee-maker, TV all worked. AC worked. Cons: key card machine was broken and so access to room was only by person at front desk walking you... More",Bad
Service was fine but the hotel was worn down: I felt like it was a Comfort Inn. I was on the second floor and heard people above me walking -- a lot. Have to use the neighboring Residence Inn for fitness center. This place needs a remodel . Was it originally a Fairfield I wonder,Bad
"The room was covered in boxwood beetle bugs, both dead and alive. While I understand there was an infestation in Ridgecrest, I would think the cleaning staff would be sure to vacuum at least the dead ones and attempt to get rid of the live ones. I told the office staff and they were nice, but just repeated that there... More",Bad
"The most miserable dump I've ever had the misfortune to step into in my entire life. Let me tell you why. Spoiler: It ends with this being a mold dump. The paint on the door is peeling. Door opens and we're slammed with a wave of moldy smell that's mean as hell and thick as grass. We're dead tired and we assume that maybe we just need to run the AC or maybe we just need to leave the door open for a bit. (The door needs to be shoved closed by the way.) The light in the bathroom buzzes like a chain saw and a quick shower ends with stained towels. Or maybe they were just dirty. Early wake up the next day and we come back to the same rancid smell. I investigate and realize there is clear water damage everywhere!!! Bu the door, in the bathroom, all over the ceiling. Thrown in damaged furniture and a sink that's falling apart and you really have an A+ dump. All this on top of a real health hazard. We checked out and went somewhere else at like 11 PM.",Bad
"I have been a Hilton Honors member since the inception of the program. Arrived at the hotel with family, and a man checked us in for a room, confirming the reservation (had conf. ). Then Veronica Bonilla, asst. GM, came to the desk and said my reservation was cancelled per my bank. When I questioned that, she became unpleasant. She stated the hotel had called me 3 times (no record of calls on my cell phone). I called my bank, it seems the hotel had imputed my expiration date incorrectly. I had confirmation for a suite but was given a different class of room with a slight decrease of cost (12.38). However, we waited for over an hour (with a toddler) for another room, even though my original room (suite) was still available.The next morning we went for breakfast about 9:50 am but part of the food was already taken away. Earlier than the 10 am noted time. We had to eat out at a restaurant. I have traveled to many Hilton's for business and pleasure and this by far had the worst customer service, especially follow-up by a manager (with attitude) and untruths that I had been called. I was also told that the GM would call me on Monday, again no call. If you are in the Seaworld vicinity, stay at another property. With our annual passes, I know I will next time. Additionally, when I was at the desk, another customer was also complaining about misinformation they had received by a clerk about the shuttle. When I checked out, the clerk gave me my receipt and then said, oh did I give you the wrong persons receipt. After I showed it to her, she said, no, that is yours!",Bad
"I have seen this before in other hotel brands but shocked that the JW Marriott has resorted to HVAC manipulation to save a buck. You know where you turn the thermostat to 65 at night and the air blows at 70 (if you're lucky). Actually in our case it was turned down to 60 because we overrode the thermostat and called maintenance when this didn't work and the air still couldn't have been any cooler than 70. The thing about it is that the air was working because the room would cool off in the daytime. Apparently they're overriding the air temp from a master switch and putting a cap on how cool it will be at night. I'm sure this is to conserve electricity but why can't they do this in the daytime when people aren't in their rooms or trying to sleep instead of at night when people actually care about the temperature! Just be aware if you like your room temp below 70 you probably won't be happy here.Dear WullaB86,Thank you for choosing us for your visit. Our team strives to ensure an enriching experience for each guest, and we regret letting you down. It is disheartening to read that we fell short of our standards and we hope you will accept our apologies for the issues you encountered with the temperature of your room. We appreciate your patience, and we look forward to another opportunity to show you our commitment to quality and inspired service.Best Regards,Eb MbyeDirector of Operations",Bad
The Hotel seems to have some really nice staff. The people staying in the hotel are a mix of sketchy to good people. The rooms need maintenance and repainted. the TV quality was poor. There was only one ice machine. There is no Breakfast. Pool area was okay. The picture in our room looked like it was on its last leg. Did not see any bugs. Bed was Comfortable.,Bad
"We stayed here on October 9-12 and the entire weekend the ice machines and soda machine on our floor was out of order. I did not check the other floors' soda machines. The parking was 12 a night and very tight for out Yukon XL. The breakfast was good and the beds were comfortable. Dear Guest,Thank you for going online and completing our survey. I would like to apologize for the ice machine on your floor not working, we are working on making sure this doesn't happen again. Sorry for this inconvinence . Your feedback is appreciated and very important to us. We were glad to here you still enjoyed our hotel and hot breakfast. We hope you visit us again soon.Warm Regards,Laura BensonOperation Manager619-881-4004",Bad
"There were no restaurants in the hotel open on Saturday night. I had to go to the Gift Shop to eat chips, candy, for supper. I had no car. You should have a shuttle service to Love Field for pickup. I had to beg for a ride to take me back to Love Field on Sunday morning. I do not recommend this hotel at all.",Bad
"I went to stay at this hotel and ordered a jacuzzi suite which is suppose to be one of the nicest of their rooms. I go in the rook is huge. It looks nice but as the day goes on I kill at least 8 stink bugs, the bugs that emit a disgusting smell when killed. I use the jacuzzi tub and one of the jets do not work some of the towles have this yellow residue on it and the tub wasnt completely clean. I check out today to find out they charged me 150 dollars because I left some tobacco in the trash which they institute as smoking. I make my own cigarettes so sometimes I do not use all of the tobacco but if I wouldve known I would be charged 150 dollars for leaving tobacco around I would have never went to this hotel. I did not smoke in the room at all and i know it smells nothing like smoke so I do not understand what constitutes the charge of 150 dollars. The general manager was not there so I have to wait until Monday.Our entire hotel is non-smoking. We do charge one hundred and fifty dollars when a guest smokes in the room. We did have several smoking area around the hotel so our guest can smoke outside.Willis Blake DOS",Bad
"This hotel is definitely not top notch. If you can book it cheap then it will provide you with a bed and a bathroom and cable TV. One thing that really pissed me off was that the wifi is extremely slow that it's almost impossible to use.So if you can book it cheap, good for you, if not, look for somewhere else.Thank you very much for your feedback, which is much appreciated. We are sorry that you didn't love our hotel, but we trust that you found your room to be clean and comfortable, and suitable for your needs. We are very sorry that you experienced issues with our WiFi, this is something that we are addressing with our provider, in an attempt to provide a better service for our guests. We would love to host you again when you are in the area thank you for your review. Best wishes, Hotel Management",Bad
"Shuttle only available if someone working at the time can drive it, which was never over 4 days there. Restaurant nearby is a Taco Bell in the parking lot. When spoke with front desk about problems, I was simply told the staff would be talked to, no effort to make up for poor service and misrepresentation.Dear lssnoopy2, Thank you for your review. Were sorry we didnt provide the quality of amenities and service you deserved during your recent stay at our hotel. We apologize for the issues with shuttle service availability, and we are working with our team to ensure these situations dont happen again. Your feedback is genuinely appreciated as it is the first step in helping us improve our services. If you return to our area, we hope youll stay with us again.",Bad
"I am not a big fan of holiday inn but I came with a group It was not a good idea never again We left the hotel came back 5 pm and the room still not ready it was not clean from the beginning the service was ok location very good but it need more cleaning it was not really that cheapDear sam m: Thank you for taking the time to post your review and comment about your recent stay at the Holiday Inn Bayside. I was disappointed to learn that your recewnt visit to our hotel had not met your expectations. Indeed, cleanliness are standard expectations for our hotel, and it disturbs me that your experience has been otherwise. I will review your experience with our Housekeeping staff emphasizing the importance of cleaning the room the best possible way and also cleaning it on time. Again, my apologies for not meeting your expectations and delivering the quality of service that you deserve. If your travel brings you back to San Diego, I do hope you allow us the opportunity to provide you the service and quality that we have both come to expect. Sincerely, Rhinna B Meyer - Rooms Division Manager",Bad
"I got to this hotel late at night and checked in. I went to my room and shortly after falling asleep I was awoken by a loud noise and my room shaking, I thought it was an earthquake but then realized there was a train passing right next to my room. I also noticed when I woke up that it... More",Bad
"For me, a hotel is all about the bed and workspace. Here, the bed was ok the workspace was cramped (chair bumps up against the bed not much room to move back). The Fridge Checked in after stopping at the grocery store and put 52 worth of food in the fridge. Tried to find a dial to check the setting... More",Bad
"I stayed for a combination business/vacation trip with my parents. The location was convenient to the highway, but a long (if doable) walk to the main Seattle attractions. The lobby was nice. Breakfast was good, and the breakfast staff was nice. The room itself was pretty mediocre. I noticed mold in the bathroom, and the carpets were old. The room could have used more storage/drawers for clothing and personal items. Front desk staff was pretty bad. They didn't seem particularly willing help me when asked. My parents stayed a few days later and had terrible customer service from a front desk employee, so that has further detracted from my opinion of the hotel. I would not stay here again.I'm very sorry to hear about your disappointment with our service, Christina. That's not the experience we strive to provide our guests, so I'll be looking into what went wrong during your stay so it doesn't happen again.Regards,Frank F., General Manager",Bad
"leaky toilet, remote didn't work, promised high speed Internet not at all available. Manager blamed Cox after desk clerk had me speak with someyahoo techie in New Jersey who I couldn't even understand. Smelly rooms.Construction all over. Noisy air conditioner that wouldn't cycle properly. Butthe good news Could see fireworks from nearby Seaworld.",Bad
"This hotel was dirty and outdated. The staff was very nice but we will not stay at this hotel again. All of the furnishings have obvious wear and tear. Our floor had food crumbs. My husband had to go get the vacuum cleaner and vacuum the carpet. The sink had not been cleaned. The carpet was old, dirty and stained.",Bad
"They try to get moeny out of you any way they can. They charged my friend and I extra for an extra guest even though we booked through Travelocity which says room rate is for two people. The hotel is in a horrible location in a very bad neighborhood, but is close to the Space Needle and monorail which was nice. Customer service is horrible, the pool was completely dirty (not that we were planning on using it), and the entire hotel smelled like cigarettes.",Bad
"Spent one night at the BB and on the whole, the place was nice. I want everyone to know that my low grade was based on a single experience and I have not been to this BB enough times to say how that grade would average over multiple stays. The staff was great, the room was large, and the location... More",Bad
I made a reservation in June and cancelled the reservation at least 2 weeks in advance of our reservation. The hotel charged my credit card indicating that I did not cancel the hotel room. This was absolutely false. I cancelled the room and gave them plenty of notice. stay away from this unethical hotel.,Bad
"We had to stay here during the Hurricane Irma and this place was the only place I could get a room for my family. The one good thing I can say is the staff is really nice. The room smelled old and the bathroom was gross. Well actually the whole hotel from the elevator up to our room smelled old. luckshot88, Thank you for your review of our hotel. We appreciate all feedback and are working to improve our aesthetic and functionality of our products continuously.",Bad
"The hotel doesn't fit the standard of being a Holiday Inn and should be considered along the 2 star hotel listings. The check in process was a nightmare, I never been to a holiday Inn where the checking line started from the outside of the...MoreDear lwestrada, Thank you for taking the time to share your recent experience with me. I would like to personally apologize to you for the check in process, the pool condition and your breakfast experience. This is not typical of this hotel. I want to...More",Bad
"Room needed some work, or a deep cleaning. It smelled like someone tried to cover a moldy smell with air freshener that smelled like cologne. Though the bed was comfortable, the sheets were dirty on one of the beds, as if someone had walked across it with shoes on. The room had a mini fridge but it was turned down to 1 so I had to turn it on to store my food items. I was given room 115, which unfortunately for me was right near the breakfast area so as soon as breakfast was available I was woken up by everyone walking by and holding loud conversations. Then at 7:45am, what I can only assume was a dance troop staying there, started practicing their routines in the middle of the parking lot while blasting their music and yelling. At 9am when I went to check out they were still going strong and oblivious to anyone trying to navigate the lot. When I was trying to back up, one of them walked up behind my vehicle and I had to ask them to move. Then after pulling out of my spot and attempting to leave, a few of them almost walked right in front of me because they were not paying attention. I find it extremely RUDE that they assumed everyone would be wide awake and want to listen to this. I also find it RUDE that the hotel manager did not go out there and ask them to stop because it may be disturbing other guests. On behalf of our entire team, I would like to apologize for not exceeding your expectations. Your satisfaction is important to us and we will be using the feedback you gave us to implement improvements to ensure we offer a better experience for guests in the future.",Bad
This was my 3rd time to stay at ZaZa since it opened in 2002 and each time it has been worse. The 1st time it was okay I guess- it was new and trendy and something different. The last two times the service has gone...More,Bad
"I needed a no frills place to sleep during the day and wifi internet while I was working in Denver overnight.I though a large chain would be a safe bet. I talked with the person working the desk and she let me check in early (12 noon instead of 3pm) and I thought I was off to a good start,... More",Bad
"The pictures on the web site are very deceiving from the actual property itself. The rooms are very small, lighting poor and free in room was HORRIBLE! The website said the onsite restaurant was coming in 2012 so we figured they would have a place to eat but did not, however, they did way there were plenty of places across the street in walking distance which turned out to be 3.",Bad
"Honestly, it's probably isolated with a particular staff member but I am shocked. Front desk is typically your go to person for everything you need but during my stay this is an exception. It's so ridiculous I feel odd even writing this. I ordered a pizza which has nothing to do with the hotel but after an hour and a half I call the pizza place and they say it was left at the front desk because the hotel couldn't reach me. I called the front desk and he stated he tried to call the cell and the room and talked to someone(not me) that said they didn't want the pizza. I told him we were waiting for the pizza and of course we would of answered any call to the room. His response was are you calling me a liar. I called your room and you didn't answer!! I've never dealt with any front desk staff at any hotel I've ever stayed at that was so blatantly obtuse, defensive, and mean. Maybe he was having a bad day but it's borderline childish. He told me the pizza is here come and get it. I did and it was ice cold just sitting there and he was super rude during the exchange. Horrible service.The hotel itself is nice and check in was good. Rooms are clean and overall I would be satisfied if it wasn't for this particular staff member. What a shame.Aleator,Thank you for taking the time to share your recent experience with us.One of our key priorities is to provide the highest level of friendly and courteous service. While it was a pleasure having you here as our guest, your feedback regarding the service our team provided caught my attention.I am very sorry to learn that the quality of service provided by our front desk staff did not quite meet your or our expectations. Please rest assured that your comments have been shared with the team in an effort to improve our overall hotel operations.Thank you for being a valued customer and we hope to serve you again whenever your travels bring you back to Chicago.",Bad
"The room was so noisy we could hear every footstep from the people above, every toilet flush and every shower that they took. Winetasting in the courtyard was very loud and folks stayed after the winetasting drinking until the wee hours of the night . Staff was not willing to quiet them nor even leave the front desk to talk to them. Breakfast items in the morning were not replenished hot water was out replaced with warm water not useful at all . Rumors of free vouchers to Dennys never appeared .This was not a cheap property I do not feel I got my moneys worth I couldve stayed at a motel eight or six for equivalent valueOn behalf of our entire team, I would like to apologize for not exceeding your expectations. Your satisfaction is important to us and we will be using the feedback you gave us to implement improvements to ensure we offer a better experience for guests in the future.",Bad
"Staff members repeatedly entered my moms room late at night (there was no door latch) without her permission and invaded her privacy. The building manager was apologetic and offered a 15 discount. My mom was assured that senior management would contact her, and no one has. My room smelled of mildew and the bathroom was dingy. The shower dropped all night and kept me awake.",Bad
"Upon our arrival and during our stay the staff was the highlight. There was plenty of toilet paper, but the holder would not hold it up. The water was hot and pressure good, but the handle kept falling off. The bed was very comfortable and clean. It was in the morning we found unwelcome guest in our clothes.....very small ants!!!! We have only stayed at this Drury once and of course I cannot speak for the other rooms, but I will not stay there again. The staff was wonderful and our bill was adjusted very nicely, but the vermin bite! The hotel is in a great location to down town and the port if you are cruising.Thank you for taking the time to share your feedback from your stay with us. Also, thank you for pointing out the items that were not working properly while you were here. As you experienced, we have no problem fixing things when we are made aware and making them right. One item that did not get fixed until you were gone was the sugar ants, but I want to let you know that too has been resolved the day you checked-out we had an exterminator come in and treat the room, and then revisit it a week later.I am sorry this was not a memorable trip for the right reasons, but I appreciate your kind words about the team. I hope to have the opportunity to serve you as a guest again.Sincerely,Patrick D.General Manager",Bad
The pool and hot tub was filthy. Tried to call front desk and was unable to reach anyone about it.I apologize your stay with us was not a pleasant one. I have shared your comments with the entire staff so we can address concerns such as yours to make sure we do a better job in delivering a great experience.,Bad
"In the last few months, I've stayed at three different Hilton properties for work... and the Hilton Garden Inn in Rancho Bernardo, CA is a disappointment. Less well cared for than their sister brand Hampton Inn. And as a HiltonHonors member, they refused to give me a free bottle of water after the check-in for my 8 day stay. Wifi is sketchy. Parking and restaurant is substandard. Stay at a corporate rate at the nearby Rancho Bernardo Inn. So much more worth it!Also, light on mirror in bathroom has been out for a day and I just called down and the maintenance person on duty doesn't have access to the lightbulbs.I am very sorry that you did not have a good experience with us. I do appreciate your feedback and I will ensure I personally follow up to ensure we correct these issues. We truly appreciate your loyalty to the brand and are very disappointed that we fell short of your expectations. Please know that we take your feedback seriously and will improve. We hope that you will consider trying us again on a future stay.",Bad
"The room has additional room fee charged which should be included in the price for wifi ect and the wifi consitantly drops out. The noise at night from other venues such as empty bottles being emptied into bins occurs every night and the room above had water dripping onto our window from the a/c unit which kept us awake. It's a old hotel with a lick of paint on it and also had construction work being carried out during the day the staff are friendly but I won't be returning.Thank you for the feedback. We are pleased to hear that you found our staff to be friendly. I apologize however if the rest of your stay was less than excellent. We do charge a facility fee that includes free Wifi as well as other items. I am sorry you were having difficulties connecting, we do have 24 hour staff available at the front desk to assist our guests with things like this. We strive for all guests to have a 5 star stay and again we apologize this was not the case.",Bad
"The check in person at the front desk was very polite. I did not see the pool or grounds. The location is not bad. The rooms however opened out on common outdoor space. Simple locks. Deadbolt, chain and latches removed. Windows had simple latch. Probably a nice hotel but concern over safety. Moved on.",Bad
"My wife and I were excited to get a weekend away without our kids. The plate was set: Grandma/Grandpa had the kids, our flight was actually on time, easy transit to the hotel from Midway and then we open the door to our room...... It...More",Bad
"Not pleased. Poor experience. Will definitely stay somewhere else next time. 7 day/6 night stay...zero cleaning despite numerous requests, no fresh towels or linens entire week other than towels/soap/toilet paper we helped ourselves to from nearby cart. overflowing garbage cans were finally put in hallway day 4.Dear RobinsU9085vk,Thank you very much for taking the time our of your day to review our hotel and share your stay with us. I very much appreciate the feedback and I am very sorry to hear about the poor costumer service you experienced. I assure you that your feedback is taken seriously and we will use it to better our hotels operations. I am happy to hear that you enjoyed our great location. Please keep us in mind the next time you are in the Seattle area. We would love to be given another opportunity to ensure you have a great stay. Please feel free to reach out to me personally. We do appreciate your business. Sincerely,Jonathan",Bad
"First, make sure you are booking the hotel you want. There is another Comfort Inn (Zoo / SeaWorld area) nearby and it has a better rating than this one. At this one we reserved a kid's suite, however, they do not seem to have a room as pictured on the website w/kid's bunkbed. So you buy a room and get another one that is dirty and smells bad. The staff at the reception is courteous, but the cleaning people seem to make a special effort to make you feel uncomfortable.",Bad
"The people were friendly but didnt have any rooms cleaned til 1 1/2 hours after check in pool was gross not sure it was cleaned this year and certainly was not like the photos they show on web site,and if you were to use pool they only have hair towels to dry off",Bad
"I have pictures of dirty linen, stained duvet covers, no cups in the breakfast bar, no butter, curtains torn. At breakfast we spoke with another couple who called and demanded clean towels also",Bad
"I spent two nights here on what was a VERY busy weekend, due, I imagine, to any number of colleges ending their spring semesters. The hotel was jammed with visitors and because I arrived late in the day, I got what must have been the last room, even though I had had a reservation for several weeks. I was put in a handicap-access room on the first floor, which was spacious and seemed quiet due to its location at the end of the hall. However, at 7:45 am the construction crew started working in the room directly over my head and I was awakened by the sound of someone scraping the floor above my bed. So much for sleeping in for a late work day ahead...I complained by phone to the front desk and they apologized and promised to move me for the second night of my stay. Two hours later I checked in at the desk to see if I could move before I had to leave for work, but was told that the hotel was again booked solid and they would see what could be done. At that point, I got angry and mentioned that I had requested the change hours before, I am a Hilton Honors member, and anything else that I could think of that would persuade the agent to make the change. She did point out that the renovation work was posted on their website, and there was a printed apology in the lobby, neither of which made me any less sleepy...She finally found a room on the third floor, which was above the floor being worked on, and I moved. It was a nicer room. HOWEVER, bright and early the next morning (Sunday) the sounds of a power nailer wafted up through the vent in the bathroom. Luckily, I had to be at work early that day anyway, so I was already up. If you are booked here, try to get as far from any renovation construction as possible. Thank you for taking the time to tell us about your recent experience at our hotel. We are very sorry that you werent happy with your guestroom during your recent trip. We try to accommodate all reservations but occasionally we cant meet every room request. Your feedback is important us. Were very sorry for the noise issue you encountered in the morning. Your comfort is our number one concern, and we appreciate that you brought this to our attention. Your review will help us correct similar issues in the future. I would like to hear more details on your stay. If possible you can contact me at Jessica.Jones2hilton.com. Our renovations are now completed and we hope that the next time youre in the area, youll consider staying with us again.Thank you for making it the Hampton Inn Philadelphia Airport!",Bad
